Date,Open,High,Low,Close,null
20090427,854.6499,868.83008,854.6499,857.50977,0
20090428,847.88989,864.47998,847.11987,855.15991,0
20090429,862.16992,882.06006,856.84985,873.63989,0
20090430,882.90991,888.69995,868.50977,872.80981,0
20090501,873,880.47998,866.09985,877.51978,0
20090504,885.58008,907.8501,879.20996,907.23999,0
20090505,904.86011,907.69995,897.33984,903.7998,0
20090506,914.47998,920.28003,903.94995,919.52979,0
20090507,929.40991,929.58008,901.35986,907.38989,0
20090508,919.21997,930.16992,909.02979,929.22998,0
20090511,913.36011,922.98999,908.67993,909.23999,0
20090512,914.30005,915.57007,896.45996,908.34985,0
20090513,894.27002,905.3999,882.7998,883.91992,0
20090514,884.77002,898.36011,882.51978,893.06982,0
20090515,891.06006,896.96997,878.93994,882.87988,0
20090518,893.67993,910,886.06982,909.70996,0
20090519,909.03003,916.38989,905.21997,908.12988,0
20090520,917,924.6001,901.36987,903.46997,0
20090521,892.02002,900.41992,879.60986,888.32983,0
20090522,890.6499,896.6499,883.75,887,0
20090526,881.45996,911.75977,881.45996,910.32983,0
20090527,911.02002,913.84009,891.86987,893.05981,0
20090528,899.67993,909.44995,887.59985,906.82983,0
20090529,911.62012,920.02002,903.55981,919.13989,0
20090601,932.41992,947.77002,923.25977,942.86987,0
20090602,939.87012,949.37988,938.45996,944.73999,0
20090603,936.55005,942.51001,923.84985,931.75977,0
20090604,935.88989,942.46997,929.31982,942.45996,0
20090605,951.68994,951.68994,934.12988,940.08984,0
20090608,934.27002,946.33008,926.43994,939.13989,0
20090609,943.37988,946.91992,936.1499,942.42993,0
20090610,949.77002,949.77002,927.96997,939.1499,0
20090611,941.16992,956.22998,939.03979,944.88989,0
20090612,939.25,946.30005,935.65991,946.20996,0
20090615,934.87012,942.44995,919.6499,923.71997,0
20090616,927.58008,928,911.59985,911.96997,0
20090617,911.12988,918.43994,903.77979,910.70996,0
20090618,911.72998,921.92993,907.93994,918.36987,0
20090619,926.1499,927.09009,915.7998,921.22998,0
20090622,910.36011,918.12988,893.03979,893.03979,0
20090623,895.12012,898.68994,888.85986,895.09985,0
20090624,901.6001,910.8501,896.30981,900.93994,0
20090625,897.59009,921.41992,896.26978,920.25977,0
20090626,916,922,913.02979,918.8999,0
20090629,916.17993,927.98999,916.17993,927.22998,0
20090630,926.79004,930.01001,912.85986,919.31982,0
20090701,925.03003,931.91992,920.81982,923.32983,0
20090702,911.83008,921.23999,896.41992,896.42993,0
20090706,889.37988,898.71997,886.35986,898.71997,0
20090707,896.93994,898.6001,879.92993,881.02979,0
20090708,884.67993,886.80005,869.31982,879.55981,0
20090709,885.31006,887.86011,878.44995,882.67993,0
20090710,876.06006,883.57007,872.80981,879.12988,0
20090713,881.63989,901.05005,875.31982,901.0498,0
20090714,901.82007,905.84009,896.5,905.83984,0
20090715,917.62988,933.94995,910.1499,932.67993,0
20090716,929.5,943.95996,927.44995,940.73999,0
20090717,940.03003,941.88989,934.6499,940.37988,0
20090720,945.1001,951.62012,940.98999,951.12988,0
20090721,956.53003,956.53003,943.21997,954.57983,0
20090722,948.34009,959.83008,947.75,954.06982,0
20090723,955.3501,979.41992,953.26978,976.28979,0
20090724,971.56006,979.79004,965.94995,979.25977,0
20090727,978.09009,982.48999,972.28979,982.17993,0
20090728,975.17993,982.3501,969.34985,979.61987,0
20090729,972.43994,977.76001,968.6499,975.1499,0
20090730,987.82007,996.67993,976.00977,986.75,0
20090731,985.69995,993.17993,982.84985,987.47998,0
20090803,998.21997,1003.61011,990.21997,1002.62988,0
20090804,998.15991,1007.12012,996.67993,1005.6499,0
20090805,1006.11011,1006.63989,994.30981,1002.71997,0
20090806,1006.72998,1008,992.48999,997.07983,0
20090807,1007.28003,1018,999.82983,1010.47998,0
20090810,1004.80005,1010.12012,1000.98999,1007.09985,0
20090811,1001.8999,1005.77002,992.3999,994.34985,0
20090812,993.36011,1012.78003,993.35986,1005.80981,0
20090813,1008.92993,1012.78003,993.35986,1012.72998,0
20090814,1012.55005,1012.6001,994.59985,1004.08984,0
20090817,985.20996,998.17993,978.50977,979.72998,0
20090818,982.67993,991.19995,980.61987,989.66992,0
20090819,980.61987,999.61011,980.61987,996.45996,0
20090820,997.38989,1008.91992,996.38989,1007.36987,0
20090821,1020.8501,1027.59009,1009.05981,1026.12988,0
20090824,1030.68994,1035.82007,1022.47998,1025.56982,0
20090825,1030.52002,1037.75,1026.20996,1028,0
20090826,1024.72998,1032.46997,1021.56982,1028.11987,0
20090827,1026.22998,1033.33008,1016.19995,1030.97998,0
20090828,1037.81006,1039.46997,1023.12988,1028.92993,0
20090831,1019.41992,1025.20996,1014.61987,1020.61987,0
20090901,1015.87988,1028.44995,996.27979,998.03979,0
20090902,993.53003,1000.34009,991.96997,994.75,0
20090903,999.72998,1003.42993,992.25,1003.23999,0
20090904,1004.44995,1016.47998,1001.6499,1016.3999,0
20090908,1024.75,1026.07007,1018.66992,1025.38989,0
20090909,1026.82007,1036.34009,1023.96997,1033.36987,0
20090910,1033.77002,1044.13989,1028.03979,1044.13989,0
20090911,1045.62012,1048.17993,1038.3999,1042.72998,0
20090914,1035,1049.73999,1035,1049.33984,0
20090915,1049.70996,1056.04004,1043.41992,1052.62988,0
20090916,1057.20996,1068.76001,1052.86987,1068.75977,0
20090917,1066.62012,1074.77002,1061.19995,1065.48999,0
20090918,1071.52002,1071.52002,1064.26978,1068.2998,0
20090921,1060.03003,1067.28003,1057.45996,1064.65991,0
20090922,1070.65991,1073.81006,1066.34985,1071.65991,0
20090923,1073.54004,1080.1499,1060.38989,1060.86987,0
20090924,1064.03003,1066.29004,1045.84985,1050.77979,0
20090925,1047.78003,1053.46997,1041.16992,1044.37988,0
20090928,1049.36011,1065.12988,1045.37988,1062.97998,0
20090929,1064.87012,1069.62012,1057.82983,1060.60986,0
20090930,1062.76001,1063.3999,1046.46997,1057.07983,0
20091001,1052.80005,1054.90991,1029.44995,1029.84985,0
20091002,1020.48999,1030.6001,1019.94995,1025.20996,0
20091005,1029.66992,1042.58008,1025.91992,1040.45996,0
20091006,1047.8501,1060.55005,1042.01978,1054.71997,0
20091007,1051.91992,1058.02002,1050.09985,1057.57983,0
20091008,1064.77002,1070.66992,1060.02979,1065.47998,0
20091009,1065.25,1071.51001,1063,1071.48999,0
20091012,1076.27002,1079.45996,1071.62988,1076.18994,0
20091013,1072.58008,1075.30005,1066.70996,1073.18994,0
20091014,1086.31006,1093.16992,1078.67993,1092.01978,0
20091015,1087.30005,1096.56006,1086.40991,1096.55981,0
20091016,1087.5,1094.66992,1081.52979,1087.67993,0
20091019,1090.58008,1100.16992,1086.47998,1097.90991,0
20091020,1097.6499,1098.63989,1086.15991,1091.05981,0
20091021,1089.15991,1101.36011,1080.76978,1081.3999,0
20091022,1080.77002,1095.20996,1074.30981,1092.90991,0
20091023,1095.67993,1095.83008,1075.48999,1079.59985,0
20091026,1080.94995,1091.75,1065.22998,1066.94995,0
20091027,1069.20996,1072.47998,1060.61987,1063.40991,0
20091028,1059.41992,1063.26001,1042.18994,1042.62988,0
20091029,1050.78003,1066.83008,1043.68994,1066.10986,0
20091030,1061.28003,1065.40991,1033.37988,1036.18994,0
20091102,1040.80005,1052.17993,1029.37988,1042.87988,0
20091103,1036.1001,1046.36011,1033.93994,1045.40991,0
20091104,1053.73999,1061,1045.1499,1046.5,0
20091105,1054.5,1066.6499,1047.2998,1066.62988,0
20091106,1060.29004,1071.47998,1059.31982,1069.2998,0
20091109,1076.84009,1093.18994,1072.30981,1093.07983,0
20091110,1091.86011,1096.41992,1087.3999,1093.01001,0
20091111,1096.04004,1105.37012,1093.80981,1098.50977,0
20091112,1098.31006,1101.96997,1084.8999,1087.23999,0
20091113,1087.59009,1097.79004,1085.32983,1093.47998,0
20091116,1094.12988,1113.68994,1094.12988,1109.2998,0
20091117,1109.21997,1110.52002,1102.18994,1110.32007,0
20091118,1109.43994,1111.1001,1102.69995,1109.7998,0
20091119,1106.43994,1106.43994,1088.3999,1094.8999,0
20091120,1094.65991,1094.65991,1086.80981,1091.37988,0
20091123,1094.86011,1112.37988,1094.85986,1106.23999,0
20091124,1105.83008,1107.56006,1097.62988,1105.6499,0
20091125,1106.48999,1111.17993,1104.75,1110.62988,0
20091127,1105.46997,1105.46997,1083.73999,1091.48999,0
20091130,1091.07007,1097.23999,1086.25,1095.62988,0
20091201,1098.88989,1112.28003,1098.88989,1108.85986,0
20091202,1109.03003,1115.58008,1105.28979,1109.23999,0
20091203,1110.59009,1117.28003,1098.73999,1099.91992,0
20091204,1100.42993,1119.12988,1096.51978,1105.97998,0
20091207,1105.52002,1110.71997,1100.82983,1103.25,0
20091208,1103.04004,1103.04004,1088.60986,1091.93994,0
20091209,1091.07007,1097.04004,1085.88989,1095.94995,0
20091210,1098.68994,1106.25,1098.68994,1102.34985,0
20091211,1103.95996,1108.5,1101.33984,1106.40991,0
20091214,1107.84009,1114.76001,1107.83984,1114.10986,0
20091215,1114.11011,1114.11011,1105.34985,1107.92993,0
20091216,1108.61011,1116.20996,1107.95996,1109.17993,0
20091217,1106.36011,1106.36011,1095.87988,1096.07983,0
20091218,1097.86011,1103.73999,1093.87988,1102.46997,0
20091221,1105.31006,1117.67993,1105.30981,1114.0498,0
20091222,1114.51001,1120.27002,1114.50977,1118.01978,0
20091223,1118.84009,1121.58008,1116,1120.58984,0
20091224,1121.08008,1126.47998,1121.07983,1126.47998,0
20091228,1127.53003,1130.37988,1123.50977,1127.77979,0
20091229,1128.55005,1130.37988,1126.07983,1126.19995,0
20091230,1125.53003,1126.41992,1121.93994,1126.41992,0
20091231,1126.6001,1127.63989,1114.80981,1115.09985,0
20100104,1116.56006,1133.87012,1116.55981,1132.98999,0
20100105,1132.65991,1136.62988,1129.65991,1136.51978,0
20100106,1135.70996,1139.18994,1133.94995,1137.13989,0
20100107,1136.27002,1142.45996,1131.31982,1141.68994,0
20100108,1140.52002,1145.38989,1136.21997,1144.97998,0
20100111,1145.95996,1149.73999,1142.02002,1146.97998,0
20100112,1143.81006,1143.81006,1131.76978,1136.21997,0
20100113,1137.31006,1148.3999,1133.17993,1145.67993,0
20100114,1145.67993,1150.40991,1143.7998,1148.45996,0
20100115,1147.71997,1147.77002,1131.38989,1136.02979,0
20100119,1136.03003,1150.44995,1135.76978,1150.22998,0
20100120,1147.94995,1147.94995,1129.25,1138.03979,0
20100121,1138.67993,1141.8501,1114.83984,1116.47998,0
20100122,1115.48999,1115.48999,1090.17993,1091.75977,0
20100125,1092.3999,1102.96997,1092.3999,1096.77979,0
20100126,1095.80005,1103.68994,1089.85986,1092.16992,0
20100127,1091.93994,1099.51001,1083.10986,1097.5,0
20100128,1096.92993,1100.21997,1078.45996,1084.52979,0
20100129,1087.61011,1096.44995,1071.58984,1073.86987,0
20100201,1073.88989,1089.37988,1073.88989,1089.18994,0
20100202,1090.05005,1104.72998,1087.95996,1103.31982,0
20100203,1100.66992,1102.71997,1093.96997,1097.27979,0
20100204,1097.25,1097.25,1062.77979,1063.10986,0
20100205,1064.12012,1067.12988,1044.5,1066.18994,0
20100208,1065.51001,1071.19995,1056.50977,1056.73999,0
20100209,1060.06006,1079.28003,1060.05981,1070.51978,0
20100210,1069.67993,1073.66992,1059.33984,1068.12988,0
20100211,1067.1001,1080.04004,1060.58984,1078.46997,0
20100212,1075.94995,1077.81006,1062.96997,1075.50977,0
20100216,1079.12988,1095.66992,1079.12988,1094.86987,0
20100217,1096.13989,1101.03003,1094.71997,1099.50977,0
20100218,1099.03003,1108.23999,1097.47998,1106.75,0
20100219,1105.48999,1112.41992,1100.7998,1109.16992,0
20100222,1110,1112.29004,1105.37988,1108.00977,0
20100223,1107.48999,1108.58008,1092.17993,1094.59985,0
20100224,1095.88989,1106.41992,1095.5,1105.23999,0
20100225,1101.23999,1103.5,1086.01978,1102.93994,0
20100226,1103.1001,1107.23999,1097.55981,1104.48999,0
20100301,1105.36011,1116.11011,1105.35986,1115.70996,0
20100302,1117.01001,1123.45996,1116.50977,1118.30981,0
20100303,1119.36011,1125.63989,1116.57983,1118.78979,0
20100304,1119.12012,1123.72998,1116.65991,1122.96997,0
20100305,1125.12012,1139.37988,1125.11987,1138.69995,0
20100308,1138.3999,1141.05005,1136.76978,1138.5,0
20100309,1137.56006,1145.37012,1134.8999,1140.44995,0
20100310,1140.21997,1148.26001,1140.08984,1145.60986,0
20100311,1143.95996,1150.23999,1138.98999,1150.23999,0
20100312,1151.70996,1153.40991,1146.96997,1149.98999,0
20100315,1148.53003,1150.97998,1141.44995,1150.50977,0
20100316,1150.83008,1160.28003,1150.34985,1159.45996,0
20100317,1159.93994,1169.84009,1159.93994,1166.20996,0
20100318,1166.12988,1167.77002,1161.15991,1165.82983,0
20100319,1166.67993,1169.19995,1155.32983,1159.8999,0
20100322,1157.25,1167.82007,1152.87988,1165.80981,0
20100323,1166.46997,1174.71997,1163.82983,1174.16992,0
20100324,1172.69995,1173.04004,1166.00977,1167.71997,0
20100325,1170.03003,1180.68994,1165.08984,1165.72998,0
20100326,1167.58008,1173.92993,1161.47998,1166.58984,0
20100329,1167.70996,1174.8501,1167.70996,1173.21997,0
20100330,1173.75,1177.83008,1168.91992,1173.26978,0
20100331,1171.75,1174.56006,1165.76978,1169.42993,0
20100401,1171.22998,1181.42993,1170.68994,1178.09985,0
20100405,1178.70996,1187.72998,1178.70996,1187.43921,0
20100406,1189.82007,1191.80005,1182.76978,1189.43994,0
20100407,1188.22998,1189.6001,1177.25,1182.44995,0
20100408,1181.75,1188.55005,1175.11987,1186.43994,0
20100409,1187.46997,1194.65991,1187.1499,1194.36987,0
20100412,1194.93994,1199.19995,1194.70996,1196.47998,0
20100413,1195.93994,1199.04004,1182.81982,1197.2998,0
20100414,1198.68994,1210.6499,1198.68994,1210.6499,0
20100415,1210.77002,1213.91992,1208.5,1211.66992,0
20100416,1210.16992,1210.16992,1186.76978,1192.12988,0
20100419,1192.06006,1197.87012,1183.67993,1197.51978,0
20100420,1199.04004,1208.58008,1199.03979,1207.16992,0
20100421,1207.15991,1210.98999,1198.84985,1205.93994,0
20100422,1202.52002,1210.27002,1190.18994,1208.66992,0
20100423,1207.87012,1217.28003,1205.09985,1217.27979,0
20100426,1217.07007,1219.80005,1211.06982,1212.0498,0
20100427,1209.91992,1211.37988,1181.61987,1183.70996,0
20100428,1184.59009,1195.05005,1181.80981,1191.35986,0
20100429,1193.30005,1209.36011,1193.2998,1206.77979,0
20100430,1206.77002,1207.98999,1186.31982,1186.68994,0
20100503,1188.58008,1205.12988,1188.57983,1202.25977,0
20100504,1197.5,1197.5,1168.11987,1173.59985,0
20100505,1169.23999,1175.94995,1158.1499,1165.89697,0
20100506,1164.37988,1167.58008,1065.78979,1128.1499,0
20100507,1127.04004,1135.12988,1096.12988,1110.87988,0
20100510,1122.27002,1163.8501,1122.26978,1159.72998,0
20100511,1156.38989,1170.47998,1147.70996,1155.78979,0
20100512,1155.42993,1172.87012,1155.42993,1171.66992,0
20100513,1170.04004,1173.57007,1156.13989,1157.43994,0
20100514,1157.18994,1157.18994,1126.13989,1135.67993,0
20100517,1136.52002,1141.87988,1114.95996,1136.93994,0
20100518,1138.78003,1148.65991,1117.19995,1120.7998,0
20100519,1119.57007,1124.27002,1100.65991,1115.0498,0
20100520,1107.34009,1107.34009,1071.57983,1071.58984,0
20100521,1067.26001,1090.15991,1055.8999,1087.68994,0
20100524,1084.78003,1089.97998,1072.69995,1073.6499,0
20100525,1067.41992,1074.75,1040.77979,1074.02979,0
20100526,1075.51001,1090.75,1065.58984,1067.94995,0
20100527,1074.27002,1103.52002,1074.26978,1103.05981,0
20100528,1102.59009,1102.59009,1084.77979,1089.40991,0
20100601,1087.30005,1094.77002,1069.88989,1070.70996,0
20100602,1073.01001,1098.56006,1072.02979,1098.37988,0
20100603,1098.82007,1105.66992,1091.81006,1102.83008,0
20100604,1098.42993,1098.42993,1060.5,1064.87988,0
20100607,1065.84009,1071.36011,1049.86011,1050.46997,0
20100608,1050.81006,1063.1499,1042.16992,1062,0
20100609,1062.75,1077.73999,1052.25,1055.68994,0
20100610,1058.77002,1087.8501,1058.77002,1086.84009,0
20100611,1082.6499,1092.25,1077.12012,1091.6001,0
20100614,1095,1105.90991,1089.03003,1089.62988,0
20100615,1091.20996,1115.59009,1091.20996,1115.22998,0
20100616,1114.02002,1118.73999,1107.12988,1114.61011,0
20100617,1115.97998,1117.71997,1105.87012,1116.04004,0
20100618,1116.15991,1121.01001,1113.92993,1117.51001,0
20100621,1113.48999,1131.22998,1108.23999,1113.19995,0
20100622,1113.8999,1118.5,1094.17993,1095.31006,0
20100623,1095.57007,1099.63989,1085.31006,1092.04004,0
20100624,1090.92993,1090.92993,1071.6001,1073.68994,0
20100625,1075.1001,1083.56006,1067.88989,1076.76001,0
20100628,1077.5,1082.6001,1071.44995,1074.57007,0
20100629,1071.1001,1071.1001,1035.17993,1041.23999,0
20100630,1040.56006,1048.08008,1028.33008,1030.70996,0
20100701,1031.1001,1033.58008,1010.90991,1027.37012,0
20100702,1027.6499,1032.94995,1015.92993,1022.58008,0
20100706,1028.09009,1042.5,1018.3501,1028.06006,0
20100707,1028.54004,1060.88989,1028.54004,1060.27002,0
20100708,1062.91992,1071.25,1058.23999,1070.25,0
20100709,1070.5,1078.61011,1068.1001,1077.95996,0
20100712,1077.22998,1080.78003,1070.44995,1078.75,0
20100713,1080.6499,1099.47998,1080.6499,1095.34009,0
20100714,1095.61011,1099.08008,1087.67993,1095.16992,0
20100715,1094.45996,1098.65991,1080.53003,1096.47998,0
20100716,1093.8501,1093.8501,1063.32007,1064.87988,0
20100719,1066.8501,1074.69995,1061.11011,1071.25,0
20100720,1064.53003,1083.93994,1056.87988,1083.47998,0
20100721,1086.66992,1088.95996,1065.25,1069.59009,0
20100722,1072.13989,1097.5,1072.13989,1093.66992,0
20100723,1092.16992,1103.72998,1087.87988,1102.65991,0
20100726,1102.88989,1115.01001,1101.30005,1115.01001,0
20100727,1117.36011,1120.94995,1109.78003,1113.84009,0
20100728,1112.84009,1114.65991,1103.11011,1106.12988,0
20100729,1108.07007,1115.8999,1092.82007,1101.53003,0
20100730,1098.43994,1106.43994,1088.01001,1101.6001,0
20100802,1107.53003,1127.30005,1107.53003,1125.86011,0
20100803,1125.34009,1125.43994,1116.76001,1120.45996,0
20100804,1121.06006,1128.75,1119.45996,1127.23999,0
20100805,1125.78003,1126.56006,1118.81006,1125.81006,0
20100806,1122.07007,1123.06006,1107.16992,1121.63989,0
20100809,1122.80005,1129.93994,1120.90991,1127.79004,0
20100810,1122.91992,1127.15991,1111.58008,1121.06006,0
20100811,1116.88989,1116.88989,1088.55005,1089.46997,0
20100812,1081.47998,1086.71997,1076.68994,1083.61011,0
20100813,1082.21997,1086.25,1079,1079.25,0
20100816,1077.48999,1082.62012,1069.48999,1079.37988,0
20100817,1081.15991,1100.13989,1081.15991,1092.54004,0
20100818,1092.08008,1099.77002,1085.76001,1094.15991,0
20100819,1092.43994,1092.43994,1070.65991,1075.62988,0
20100820,1075.62988,1075.62988,1063.90991,1071.68994,0
20100823,1073.36011,1081.58008,1067.08008,1067.36011,0
20100824,1063.19995,1063.19995,1046.67993,1051.87012,0
20100825,1048.97998,1059.37988,1039.83008,1055.33008,0
20100826,1056.28003,1061.44995,1045.3999,1047.21997,0
20100827,1049.27002,1065.20996,1039.69995,1064.59009,0
20100830,1062.8999,1064.3999,1048.79004,1048.91992,0
20100831,1046.87988,1055.13989,1040.87988,1049.33008,0
20100901,1049.71997,1081.30005,1049.71997,1080.29004,0
20100902,1080.65991,1090.1001,1080.38989,1090.1001,0
20100903,1093.61011,1105.1001,1093.61011,1104.51001,0
20100907,1102.6001,1102.6001,1091.1499,1091.84009,0
20100908,1092.36011,1103.26001,1092.36011,1098.87012,0
20100909,1101.1499,1110.27002,1101.1499,1104.17993,0
20100910,1104.57007,1110.87988,1103.91992,1109.55005,0
20100913,1113.37988,1123.87012,1113.37988,1121.8999,0
20100914,1121.15991,1127.36011,1115.58008,1121.1001,0
20100915,1119.42993,1126.45996,1114.62988,1125.07007,0
20100916,1123.88989,1125.43994,1118.87988,1124.65991,0
20100917,1126.38989,1131.46997,1122.42993,1125.59009,0
20100920,1126.57007,1144.86011,1126.57007,1142.70996,0
20100921,1142.82007,1148.59009,1136.21997,1139.78003,0
20100922,1139.48999,1144.37988,1131.58008,1134.28003,0
20100923,1131.1001,1136.77002,1122.79004,1124.83008,0
20100924,1131.68994,1148.8999,1131.68994,1148.66992,0
20100927,1148.63989,1149.91992,1142,1142.15991,0
20100928,1147.91992,1150,1132.09009,1147.69995,0
20100929,1146.75,1148.62988,1140.26001,1144.72998,0
20100930,1145.96997,1157.15991,1136.08008,1141.19995,0
20101001,1143.48999,1150.30005,1139.41992,1146.23999,0
20101004,1144.95996,1148.15991,1131.87012,1137.03003,0
20101005,1140.67993,1162.76001,1140.67993,1160.75,0
20101006,1159.81006,1162.33008,1154.8501,1159.96997,0
20101007,1161.57007,1163.87012,1151.40991,1158.06006,0
20101008,1158.36011,1167.72998,1155.58008,1165.1499,0
20101011,1165.32007,1168.67993,1162.02002,1165.32007,0
20101012,1164.28003,1172.58008,1155.70996,1169.77002,0
20101013,1171.32007,1184.37988,1171.32007,1178.1001,0
20101014,1177.82007,1178.88989,1166.70996,1173.81006,0
20101015,1177.46997,1181.19995,1167.12012,1176.18994,0
20101018,1176.83008,1185.53003,1174.55005,1184.70996,0
20101019,1178.63989,1178.63989,1159.70996,1165.8999,0
20101020,1166.73999,1182.93994,1166.73999,1178.16992,0
20101021,1179.82007,1189.42993,1171.16992,1180.26001,0
20101022,1180.52002,1183.92993,1178.98999,1183.08008,0
20101025,1184.73999,1196.13989,1184.73999,1185.62012,0
20101026,1184.87988,1187.11011,1177.71997,1185.63989,0
20101027,1183.84009,1183.84009,1171.69995,1182.44995,0
20101028,1184.46997,1189.53003,1177.1001,1183.78003,0
20101029,1183.87012,1185.45996,1179.69995,1183.26001,0
20101101,1185.70996,1195.81006,1177.6499,1184.37988,0
20101102,1187.86011,1195.87988,1187.86011,1193.57007,0
20101103,1193.79004,1198.30005,1183.56006,1197.95996,0
20101104,1198.34009,1221.25,1198.34009,1221.06006,0
20101105,1221.19995,1227.08008,1220.29004,1225.8501,0
20101108,1223.23999,1224.57007,1217.55005,1223.25,0
20101109,1223.59009,1226.84009,1208.93994,1213.3999,0
20101110,1213.13989,1218.75,1204.33008,1218.70996,0
20101111,1213.04004,1215.44995,1204.48999,1213.54004,0
20101112,1209.07007,1210.5,1194.08008,1199.20996,0
20101115,1200.43994,1207.42993,1197.1499,1197.75,0
20101116,1194.79004,1194.79004,1173,1178.34009,0
20101117,1178.33008,1183.56006,1175.82007,1178.59009,0
20101118,1183.75,1200.29004,1183.75,1196.68994,0
20101119,1196.12012,1199.96997,1189.43994,1199.72998,0
20101122,1198.07007,1198.93994,1184.58008,1197.84009,0
20101123,1192.51001,1192.51001,1176.90991,1180.72998,0
20101124,1183.69995,1198.62012,1183.69995,1198.3501,0
20101126,1194.15991,1194.15991,1186.92993,1189.3999,0
20101129,1189.08008,1190.34009,1173.63989,1187.76001,0
20101130,1182.95996,1187.3999,1174.13989,1180.55005,0
20101201,1186.6001,1207.61011,1186.6001,1206.07007,0
20101202,1206.81006,1221.88989,1206.81006,1221.53003,0
20101203,1219.92993,1225.57007,1216.82007,1224.70996,0
20101206,1223.87012,1225.80005,1220.66992,1223.12012,0
20101207,1227.25,1235.05005,1223.25,1223.75,0
20101208,1225.02002,1228.92993,1219.5,1228.28003,0
20101209,1230.13989,1234.70996,1226.8501,1233,0
20101210,1233.8501,1240.3999,1232.58008,1240.3999,0
20101213,1242.52002,1246.72998,1240.34009,1240.45996,0
20101214,1241.84009,1246.59009,1238.16992,1241.59009,0
20101215,1241.58008,1244.25,1234.01001,1235.22998,0
20101216,1236.34009,1243.75,1232.8501,1242.87012,0
20101217,1243.62988,1245.81006,1239.87012,1243.90991,0
20101220,1245.76001,1250.19995,1241.51001,1247.08008,0
20101221,1249.42993,1254.61011,1249.42993,1254.6001,0
20101222,1254.93994,1259.38989,1254.93994,1258.84009,0
20101223,1257.53003,1258.59009,1254.05005,1256.77002,0
20101227,1254.65991,1258.42993,1251.47998,1257.54004,0
20101228,1259.1001,1259.8999,1256.21997,1258.51001,0
20101229,1258.78003,1262.6001,1258.78003,1259.78003,0
20101230,1259.43994,1261.09009,1256.32007,1257.87988,0
20101231,1256.76001,1259.34009,1254.18994,1257.63989,0
20110103,1257.62012,1276.16992,1257.62012,1271.87012,0
20110104,1272.94995,1274.12012,1262.65991,1270.19995,0
20110105,1268.78003,1277.62988,1265.36011,1276.56006,0
20110106,1276.29004,1278.16992,1270.42993,1273.8501,0
20110107,1274.40991,1276.83008,1261.69995,1271.5,0
20110110,1270.84009,1271.52002,1262.17993,1269.75,0
20110111,1272.58008,1277.25,1269.62012,1274.47998,0
20110112,1275.6499,1286.87012,1275.6499,1285.95996,0
20110113,1285.78003,1286.69995,1280.46997,1283.76001,0
20110114,1282.8999,1293.23999,1281.23999,1293.23999,0
20110118,1293.21997,1296.06006,1290.15991,1295.02002,0
20110119,1294.52002,1294.6001,1278.91992,1281.91992,0
20110120,1280.8501,1283.3501,1271.26001,1280.26001,0
20110121,1283.62988,1291.20996,1282.07007,1283.3501,0
20110124,1283.29004,1291.92993,1282.46997,1290.84009,0
20110125,1288.16992,1291.26001,1281.07007,1291.17993,0
20110126,1291.96997,1299.73999,1291.96997,1296.62988,0
20110127,1297.51001,1301.29004,1294.40991,1299.54004,0
20110128,1299.62988,1302.66992,1275.1001,1276.34009,0
20110131,1276.5,1287.16992,1276.5,1286.12012,0
20110201,1289.13989,1308.86011,1289.13989,1307.59009,0
20110202,1305.90991,1307.61011,1302.62012,1304.03003,0
20110203,1302.77002,1308.6001,1294.83008,1307.1001,0
20110204,1307.01001,1311,1301.66992,1310.87012,0
20110207,1311.8501,1322.8501,1311.8501,1319.05005,0
20110208,1318.76001,1324.87012,1316.03003,1324.57007,0
20110209,1322.47998,1324.54004,1314.88989,1320.87988,0
20110210,1318.12988,1322.78003,1311.73999,1321.87012,0
20110211,1318.65991,1330.79004,1316.08008,1329.1499,0
20110214,1328.72998,1332.95996,1326.8999,1332.32007,0
20110215,1330.42993,1330.42993,1324.61011,1328.01001,0
20110216,1329.51001,1337.61011,1329.51001,1336.32007,0
20110217,1334.37012,1341.5,1331,1340.42993,0
20110218,1340.37988,1344.07007,1338.12012,1343.01001,0
20110222,1338.90991,1338.90991,1312.33008,1315.43994,0
20110223,1315.43994,1317.90991,1299.55005,1307.3999,0
20110224,1307.09009,1310.90991,1294.26001,1306.1001,0
20110225,1307.34009,1320.61011,1307.34009,1319.87988,0
20110228,1321.61011,1329.37988,1320.55005,1327.21997,0
20110301,1328.63989,1332.09009,1306.13989,1306.33008,0
20110302,1305.46997,1314.18994,1302.58008,1308.43994,0
20110303,1312.37012,1332.28003,1312.37012,1330.96997,0
20110304,1330.72998,1331.08008,1312.59009,1321.1499,0
20110307,1322.71997,1327.67993,1303.98999,1310.12988,0
20110308,1311.05005,1325.73999,1306.86011,1321.82007,0
20110309,1319.91992,1323.20996,1312.27002,1320.02002,0
20110310,1315.71997,1315.71997,1294.20996,1295.11011,0
20110311,1293.42993,1308.3501,1291.98999,1304.28003,0
20110314,1301.18994,1301.18994,1286.37012,1296.38989,0
20110315,1288.45996,1288.45996,1261.12012,1281.87012,0
20110316,1279.45996,1280.90991,1249.05005,1256.87988,0
20110317,1261.61011,1278.87988,1261.61011,1273.71997,0
20110318,1276.70996,1288.87988,1276.17993,1279.19995,0
20110321,1281.6499,1300.58008,1281.6499,1298.37988,0
20110322,1298.29004,1299.3501,1292.69995,1293.77002,0
